ORDER_ID,CLASS,B_EMAIL,B_TELEFON,B_BIRTHDATE,FLAG_LRIDENTISCH,FLAG_NEWSLETTER,Z_METHODE,Z_CARD_VALID,VALUE_ORDER,WEEKDAY_ORDER,TIME_ORDER,AMOUNT_ORDER,ANUMMER_01,CHK_LADR,CHK_RADR,CHK_KTO,CHK_CARD,CHK_COOKIE,CHK_IP,FAIL_LPLZ,FAIL_LORT,FAIL_LPLZORTMATCH,FAIL_RPLZ,FAIL_RORT,FAIL_RPLZORTMATCH,SESSION_TIME,NEUKUNDE,AMOUNT_ORDER_PRE,VALUE_ORDER_PRE
33,no,yes,no,1977-03-23,yes,no,check,8.2007,29.5,Friday,23:53,1,200959,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
34,no,yes,no,1969-06-01,no,no,debit_note,11.2005,62.0,Sunday,1:36,1,201216,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
35,no,no,no,1961-12-23,no,no,credit_card,11.2007,61.0,Monday,22:57,2,304077,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
36,no,yes,no,1952-09-30,no,no,debit_note,8.2005,26.0,Friday,17:18,1,407274,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,84.95
37,no,yes,no,1984-09-29,yes,no,check,11.2007,43.5,Wednesday,7:20,1,309102,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
41,no,yes,no,1969-06-01,yes,no,debit_note,4.2007,106.2,Friday,4:39,3,408143,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,70.73
42,no,no,no,1978-07-03,no,no,debit_card,3.2006,17.99,Monday,8:33,1,204645,no,no,no,no,no,no,yes,no,no,no,no,no,11,no,1,89.03
43,no,yes,no,1973-08-14,yes,no,check,10.2005,54.5,Tuesday,4:45,1,403367,no,no,no,no,no,no,no,no,no,yes,no,no,13,no,2,112.04
47,yes,no,no,1986-09-24,yes,no,check,6.2006,68.8,Friday,23:46,2,402454,yes,no,no,no,no,no,no,no,no,no,no,no,13,no,2,48.94
48,no,yes,no,1974-05-06,yes,no,check,8.2005,86.3,Friday,22:32,2,107359,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,28.74
50,no,yes,no,1969-06-01,yes,no,check,4.2005,46.5,Sunday,16:19,1,400822,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,245.43
54,no,yes,no,1965-10-15,yes,no,credit_card,11.2005,159.5,Saturday,4:39,4,309500,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,28.89
55,no,yes,no,1966-10-24,no,no,debit_card,3.2005,56.0,Saturday,20:13,1,102454,no,no,no,no,no,no,no,no,no,no,no,no,16,no,0,41.69
57,no,yes,no,1978-05-01,yes,no,debit_card,7.2007,18.0,Saturday,2:12,1,602089,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,17.27
59,no,yes,no,1957-04-22,no,no,credit_card,8.2005,17.5,Wednesday,12:53,1,102448,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,30.21
61,no,yes,no,1986-01-19,yes,no,check,2.2007,10.8,Saturday,11:44,1,200476,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,42.54
62,no,yes,no,1961-02-13,yes,no,credit_card,10.2005,17.8,Saturday,9:26,1,209662,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
64,no,yes,no,1963-12-22,yes,no,check,4.2005,95.4,Monday,3:27,3,405966,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
65,no,yes,no,1962-11-25,no,no,debit_note,10.2005,43.5,Sunday,21:09,1,400476,no,no,no,no,no,no,no,no,no,no,no,yes,10,no,1,68.62
68,no,yes,no,1982-03-19,no,no,credit_card,12.2006,12.6,Monday,22:18,1,509500,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,93.97
69,no,no,no,1969-06-01,yes,no,check,2.2005,37.0,Thursday,10:19,1,405485,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
70,yes,no,no,1963-11-03,yes,no,check,3.2007,46.5,Thursday,8:39,1,400329,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
71,no,yes,no,1983-12-24,yes,no,check,2.2007,12.8,Monday,23:19,1,202845,no,no,no,no,no,no,no,no,no,yes,no,no,7,yes,0,41.69
73,no,yes,yes,1976-10-14,yes,yes,check,1.2006,17.8,Wednesday,18:08,1,408997,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
74,no,yes,yes,1969-08-08,yes,no,check,6.2007,18.2,Friday,12:53,1,408143,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
75,no,yes,no,1955-05-06,yes,no,check,5.2005,12.6,Sunday,15:10,1,603367,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,43.43
76,no,yes,no,1971-10-20,yes,no,check,6.2005,46.7,Sunday,4:45,3,200147,no,no,no,no,no,no,no,no,no,no,no,no,9,no,3,71.34
77,no,yes,no,1964-08-07,yes,no,check,11.2007,5.2,Friday,2:34,1,109102,no,no,no,no,no,no,no,no,no,no,yes,no,10,no,1,9.72
78,no,yes,no,1983-02-21,yes,no,check,6.2006,16.0,Monday,19:46,1,208997,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
79,no,yes,no,1966-12-21,no,yes,debit_card,1.2006,54.5,Monday,10:06,1,406036,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,37.57
82,no,yes,no,1963-05-11,yes,yes,debit_card,3.2006,16.0,Monday,14:26,1,609725,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,41.69
83,no,yes,no,1984-05-24,yes,no,check,2.2006,21.1,Tuesday,23:52,2,505580,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
85,no,no,no,1964-04-04,no,no,credit_card,7.2007,35.79,Wednesday,11:09,2,109006,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,6.33
86,no,yes,no,1969-06-13,yes,no,check,7.2007,37.0,Monday,23:27,1,409333,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
87,no,yes,no,1975-01-02,yes,no,check,4.2005,12.8,Friday,11:46,1,103950,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,55.34
88,no,yes,no,1965-05-17,no,no,credit_card,8.2006,43.5,Saturday,10:19,1,204159,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
90,no,yes,no,1969-06-01,yes,no,check,3.2007,30.8,Saturday,11:23,2,408143,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,40.26
91,no,yes,no,1967-08-22,yes,no,check,3.2006,12.8,Tuesday,16:14,1,103950,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
92,no,no,no,1974-09-08,yes,no,check,1.2007,23.5,Saturday,0:20,1,500124,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46029,no,yes,no,1978-09-01,yes,no,credit_card,6.2005,44.0,Saturday,4:31,1,209736,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
46031,no,no,no,1977-06-29,no,no,credit_card,2.2005,52.0,Friday,13:37,1,404921,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,91.44
46032,no,yes,no,1980-09-02,yes,no,check,5.2006,64.5,Sunday,17:42,1,407344,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
46033,no,no,no,1968-05-22,yes,no,check,6.2006,66.5,Thursday,13:36,2,404522,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,85.25
46034,no,yes,no,1959-06-30,no,no,credit_card,4.2006,43.5,Friday,17:43,1,205378,no,no,no,no,yes,no,no,no,no,no,no,no,8,no,2,17.24
46035,no,yes,no,1960-03-14,yes,no,credit_card,1.2005,41.0,Saturday,8:35,1,405767,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,112.14
46036,no,yes,no,1971-12-09,yes,no,check,6.2006,18.5,Saturday,21:07,1,409053,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
46038,no,yes,no,1964-09-03,yes,yes,check,11.2006,91.99,Sunday,20:02,2,201216,no,no,no,yes,no,no,no,no,no,no,no,no,3,no,1,69.09
46043,no,no,no,1967-12-05,yes,no,credit_card,10.2007,155.79,Tuesday,6:11,4,207359,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
46045,no,yes,no,1968-07-27,yes,no,check,1.2005,41.0,Wednesday,3:16,1,501371,no,no,no,no,no,no,no,no,no,no,no,no,13,no,3,148.77
46048,no,yes,no,1981-03-02,no,yes,credit_card,7.2007,42.8,Friday,22:28,1,100147,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
46049,no,yes,no,1981-06-19,yes,no,debit_note,6.2005,62.0,Wednesday,13:06,1,303639,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
46053,no,no,no,1978-07-27,yes,no,credit_card,10.2005,23.5,Saturday,13:35,1,409121,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,87.63
46055,no,no,no,1986-04-08,no,no,credit_card,5.2006,16.0,Sunday,15:32,1,206929,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
46057,no,yes,yes,1977-07-17,yes,no,check,5.2006,9.99,Friday,22:21,1,300214,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,41.69
46058,no,no,yes,1975-12-01,yes,no,credit_card,4.2005,122.3,Sunday,14:14,2,308889,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
46059,no,no,no,1958-01-14,no,no,debit_note,7.2006,39.5,Sunday,5:20,1,107610,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,66.14
46060,no,yes,no,1963-06-05,yes,no,check,1.2005,63.8,Wednesday,13:36,2,404134,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
46061,no,yes,no,1979-02-25,yes,no,check,7.2006,68.8,Saturday,23:16,2,107171,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
46063,no,no,no,1967-11-02,yes,no,check,11.2005,6.5,Sunday,14:48,1,309725,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
46064,no,yes,no,1963-05-17,yes,no,credit_card,3.2005,154.9,Thursday,5:58,3,308997,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,34.55
46065,no,yes,no,1965-08-19,no,no,debit_card,4.2006,31.9,Sunday,12:48,1,108500,no,no,no,no,no,no,no,no,no,no,no,no,14,no,0,41.69
46066,no,yes,no,1963-12-18,yes,no,credit_card,2.2006,17.8,Wednesday,23:58,1,402243,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,88.33
46067,no,yes,no,1961-05-20,yes,no,credit_card,2.2006,28.3,Saturday,9:21,2,103136,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,29.48
46068,yes,yes,no,1985-11-30,yes,no,check,3.2006,34.5,Monday,13:22,1,401216,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
46070,no,no,no,1977-08-22,no,no,debit_note,7.2006,18.5,Monday,3:28,1,300124,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46073,no,no,yes,1967-04-13,no,no,credit_card,9.2005,9.99,Wednesday,2:09,1,406929,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46074,no,yes,no,1986-11-12,yes,no,check,6.2007,23.5,Sunday,2:10,1,404735,yes,no,no,no,no,no,no,no,no,no,no,no,8,no,1,91.99
46075,no,yes,no,1976-05-14,yes,no,check,7.2007,19.99,Friday,5:41,1,407046,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,31.57
46079,no,yes,no,1969-06-01,yes,no,check,8.2007,10.8,Friday,18:35,1,209386,no,no,no,no,no,no,no,no,no,yes,no,no,13,yes,0,41.69
46083,yes,yes,no,1956-01-17,yes,no,credit_card,11.2006,221.8,Sunday,9:07,5,602677,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
46084,no,yes,no,1969-06-01,no,no,credit_card,5.2007,16.0,Sunday,13:43,1,208997,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,78.5
46087,no,yes,no,1974-11-28,yes,no,credit_card,2.2007,23.5,Sunday,4:56,1,202611,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
46091,yes,yes,no,1969-05-12,no,no,credit_card,4.2007,17.5,Wednesday,10:13,1,506398,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,5.52
46093,no,no,no,1951-05-13,no,no,credit_card,8.2005,51.0,Sunday,13:13,1,405431,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,27.1
46094,no,yes,yes,1951-09-19,no,no,credit_card,1.2006,80.5,Friday,11:39,2,502090,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
46095,no,yes,no,1984-11-05,no,no,credit_card,12.2006,6.5,Wednesday,14:18,1,203772,no,no,no,no,no,no,no,yes,no,no,no,no,5,no,1,41.62
46098,no,yes,yes,1968-06-11,yes,no,check,1.2007,64.5,Friday,19:41,1,401648,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,75.04
46099,yes,yes,no,1973-03-06,yes,no,debit_note,2.2007,8.5,Saturday,13:50,1,409662,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
46101,no,yes,no,1953-08-10,no,no,credit_card,9.2007,32.8,Monday,15:02,1,406282,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
46102,no,yes,no,1969-07-28,yes,no,check,9.2007,68.4,Friday,11:08,1,407171,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,235.7
46103,no,yes,yes,1980-11-09,yes,no,check,10.2005,29.5,Saturday,23:42,1,200959,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46104,no,yes,no,1969-10-21,no,no,credit_card,10.2005,54.5,Sunday,21:58,1,206774,no,no,no,no,no,no,no,no,no,no,no,no,2,no,2,70.32
46105,no,yes,yes,1969-06-01,yes,no,debit_note,1.2006,23.5,Sunday,2:19,1,101619,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,162.24
46107,no,yes,no,1971-08-25,yes,yes,check,9.2006,51.0,Friday,13:58,1,308777,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,8.18
46111,no,yes,no,1972-07-10,yes,no,credit_card,3.2006,9.8,Monday,20:12,1,600578,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
46112,no,yes,no,1957-08-17,yes,yes,check,2.2006,64.19,Saturday,0:30,3,208997,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,17.59
46113,no,yes,no,1976-12-22,yes,no,credit_card,9.2006,90.5,Tuesday,9:11,2,605685,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,22.0
46114,no,no,no,1969-06-01,no,no,credit_card,1.2006,17.99,Tuesday,11:03,1,409500,no,no,no,no,no,no,no,no,no,no,no,no,5,no,3,71.85
46116,no,yes,no,1986-04-12,yes,no,check,4.2005,46.5,Sunday,9:22,1,400329,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,61.28
46118,no,yes,no,1969-06-01,yes,no,check,3.2006,23.5,Sunday,7:05,1,603950,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46119,no,yes,no,1950-04-12,no,yes,debit_card,9.2006,73.9,Monday,11:23,4,406160,no,no,no,no,no,no,no,no,no,no,no,no,10,no,0,41.69
46121,no,yes,no,1961-05-24,yes,no,check,1.2005,12.6,Saturday,0:14,1,405540,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,74.73
46122,no,yes,no,1962-06-25,no,no,credit_card,12.2007,34.5,Saturday,14:35,1,504935,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
46125,yes,no,no,1976-04-11,yes,no,check,11.2007,91.6,Saturday,13:17,3,409470,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
46126,no,yes,no,1938-01-31,no,no,debit_note,4.2007,56.0,Thursday,10:17,1,408096,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,15.23
46127,no,yes,no,1966-01-17,yes,no,debit_note,11.2007,43.5,Thursday,9:29,1,204159,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
46128,no,yes,no,1960-06-21,no,no,credit_card,3.2006,17.8,Friday,7:01,1,401511,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
46129,no,no,no,1969-06-01,yes,no,check,1.2007,54.5,Thursday,12:01,1,209500,no,no,no,no,yes,no,no,no,no,no,no,no,8,no,1,8.17
46130,no,yes,yes,1961-01-04,no,no,credit_card,11.2005,57.8,Monday,8:22,1,109725,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46134,no,yes,no,1963-03-19,no,no,credit_card,11.2006,68.4,Saturday,16:29,1,402611,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
46136,no,yes,no,1980-02-13,yes,no,check,6.2006,17.5,Saturday,9:14,1,103136,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
46137,no,yes,no,1969-06-01,no,no,debit_note,11.2005,18.5,Friday,2:01,1,204553,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
46138,yes,yes,no,1972-08-24,yes,no,check,6.2006,54.6,Sunday,20:23,4,401241,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
46143,no,yes,no,1980-08-30,yes,no,debit_card,3.2007,29.99,Wednesday,12:06,1,406005,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,102.64
46144,no,yes,no,1976-11-19,yes,no,check,1.2005,34.5,Saturday,7:18,1,401216,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,6.47
46145,no,yes,no,1977-04-10,no,no,debit_note,1.2005,29.99,Tuesday,15:11,1,305685,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,31.02
46146,no,yes,no,1957-08-07,yes,no,credit_card,11.2005,228.6,Wednesday,4:42,8,400329,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,41.47
46150,yes,no,no,1976-12-17,yes,no,check,3.2006,26.0,Wednesday,2:25,1,206310,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
46151,no,yes,no,1985-04-03,yes,no,check,8.2007,52.0,Monday,6:32,1,100925,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
46152,no,no,no,1951-12-01,yes,no,check,4.2007,68.4,Monday,11:18,1,505685,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,53.13
46154,no,yes,no,1956-08-06,no,no,credit_card,8.2006,32.8,Saturday,20:37,1,200329,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
46155,no,no,no,1958-10-12,yes,no,check,11.2005,24.3,Monday,15:21,2,402062,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
46156,no,yes,yes,1952-02-18,no,no,debit_card,1.2006,10.8,Thursday,12:22,1,209386,no,no,no,no,no,no,no,no,no,no,no,no,13,no,0,41.69
46157,no,yes,no,1979-12-20,yes,no,check,7.2006,69.29,Sunday,3:26,3,400450,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,157.52
46158,no,yes,yes,1972-12-31,yes,no,check,1.2006,53.6,Tuesday,17:31,2,202496,no,no,no,no,no,no,no,no,yes,no,no,no,3,yes,0,41.69
46161,no,yes,no,1983-06-04,yes,no,check,3.2005,12.6,Monday,16:38,1,206507,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46163,yes,no,no,1954-06-08,yes,no,check,5.2005,45.38,Saturday,17:06,4,405555,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,41.69
46165,no,yes,no,1961-10-28,yes,no,credit_card,11.2005,42.59,Sunday,13:55,2,502133,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
46166,no,yes,no,1978-05-17,yes,no,check,4.2007,12.8,Tuesday,3:03,1,402399,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
46169,no,yes,no,1937-01-21,yes,no,debit_note,7.2007,23.5,Wednesday,10:19,1,404371,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,10.37
46170,no,no,no,1972-10-24,yes,no,check,8.2006,76.3,Sunday,10:29,2,304485,no,no,no,no,no,no,no,no,no,no,yes,no,10,no,1,63.09
46172,no,yes,no,1983-08-01,yes,yes,check,6.2007,18.2,Wednesday,3:35,1,407669,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
46173,no,yes,yes,1965-05-04,yes,no,debit_note,6.2007,104.5,Sunday,8:48,3,102681,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
46175,no,yes,no,1974-04-15,yes,no,check,7.2006,18.2,Saturday,1:43,1,103776,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,42.18
46176,no,yes,no,1972-11-12,yes,no,check,7.2006,17.8,Sunday,10:06,1,101796,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,63.16
46177,no,yes,no,1964-04-29,yes,no,credit_card,3.2005,64.5,Wednesday,13:52,1,608801,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
46178,no,yes,no,1967-11-15,yes,no,credit_card,1.2006,18.2,Friday,16:24,1,400035,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,45.84
46179,no,yes,no,1965-07-04,yes,no,check,7.2006,26.0,Friday,2:04,1,609500,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
46180,yes,yes,no,1978-12-16,no,no,credit_card,12.2005,68.4,Wednesday,5:37,1,402611,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
46182,no,yes,yes,1974-05-31,yes,no,check,7.2007,68.5,Friday,13:01,2,505555,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,1,25.07
46184,no,yes,no,1969-08-15,yes,no,check,3.2006,9.99,Thursday,14:30,1,300214,no,no,no,no,no,no,no,no,no,no,no,no,3,no,3,205.74
46187,no,yes,yes,1981-08-08,no,no,credit_card,11.2007,78.4,Saturday,19:26,2,402090,no,no,no,no,no,yes,no,no,no,no,no,no,2,no,1,52.52
46190,no,yes,yes,1969-06-01,no,no,debit_note,9.2007,17.99,Saturday,14:15,1,409500,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,24.55
45664,no,yes,no,1962-05-07,yes,no,check,9.2005,23.5,Friday,17:38,1,404371,no,no,no,no,yes,no,no,no,no,no,no,no,5,no,1,25.72
45665,no,yes,no,1969-06-01,yes,no,check,5.2006,54.5,Monday,13:10,1,206774,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
45666,no,yes,no,1978-03-14,yes,no,check,2.2006,72.3,Wednesday,10:03,2,408397,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,9.77
45667,no,yes,no,1967-12-24,no,no,credit_card,3.2005,193.2,Wednesday,17:49,5,605580,no,no,no,no,no,no,yes,no,no,no,no,no,12,yes,0,41.69
45668,no,yes,no,1982-07-28,no,no,debit_card,11.2006,23.5,Wednesday,12:03,1,204242,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,29.11
45669,no,yes,no,1969-05-27,yes,no,check,6.2005,42.8,Sunday,3:18,1,406284,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,21.44
45670,no,no,yes,1970-08-25,yes,no,credit_card,4.2006,17.8,Saturday,23:12,1,204792,no,no,no,no,no,no,no,no,no,no,yes,no,12,no,1,104.4
45673,yes,yes,no,1960-10-31,no,no,debit_card,3.2007,34.5,Sunday,12:25,1,105431,no,no,no,no,no,no,no,no,no,no,no,no,9,no,0,41.69
45674,no,no,no,1984-06-12,no,no,credit_card,2.2007,23.5,Sunday,14:16,1,204242,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
45680,no,yes,yes,1973-08-27,yes,no,check,3.2007,68.4,Thursday,11:47,1,308997,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
45683,no,yes,no,1969-06-01,yes,no,check,1.2006,18.0,Wednesday,19:39,1,307344,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,85.64
45684,no,yes,yes,1975-09-25,yes,no,check,12.2006,18.5,Wednesday,16:11,1,409053,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
45685,no,yes,no,1969-06-01,yes,no,credit_card,4.2007,60.3,Wednesday,6:40,2,102448,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,56.64
45686,no,yes,no,1985-07-02,yes,no,check,5.2007,5.2,Thursday,6:22,1,600767,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
45687,no,yes,no,1963-07-26,yes,no,debit_note,3.2007,19.99,Wednesday,10:54,1,408507,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
45689,no,yes,no,1982-11-17,no,no,credit_card,4.2006,74.2,Saturday,3:26,2,100578,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
45690,no,yes,yes,1971-08-31,yes,no,credit_card,2.2006,23.5,Thursday,9:13,1,409121,no,no,no,no,no,no,no,no,no,no,no,no,6,no,3,33.6
45693,no,yes,yes,1977-05-16,yes,no,credit_card,2.2005,126.99,Monday,23:54,3,100767,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,32.61
45694,no,yes,no,1980-09-10,yes,no,credit_card,2.2005,42.8,Sunday,15:01,1,202469,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,21.65
45696,no,no,yes,1969-06-01,yes,no,check,7.2006,52.0,Monday,14:26,1,402278,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
45699,no,no,no,1963-03-27,yes,no,credit_card,10.2007,18.5,Wednesday,6:41,1,406897,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
45700,no,yes,no,1969-06-01,no,no,credit_card,4.2006,51.0,Saturday,3:55,1,208889,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
45702,no,yes,no,1976-10-03,no,no,credit_card,6.2005,40.5,Tuesday,17:06,2,404792,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,20.88
45704,no,yes,no,1966-10-25,yes,no,check,8.2005,9.8,Sunday,13:13,1,105338,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,62.35
45706,no,yes,no,1961-09-28,yes,no,check,6.2006,6.5,Monday,13:24,1,505555,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,159.22
45707,no,yes,no,1963-08-29,no,no,debit_note,2.2006,12.8,Sunday,1:57,1,405555,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,13.53
45708,no,yes,yes,1962-11-30,no,no,credit_card,5.2006,9.8,Saturday,22:34,1,207171,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
45709,no,no,no,1970-10-13,no,no,credit_card,1.2006,42.8,Wednesday,1:29,1,405966,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
45710,no,yes,no,1960-04-03,yes,no,check,10.2006,29.99,Saturday,7:34,1,305685,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,83.57
45711,no,yes,no,1982-08-20,yes,no,check,4.2006,50.99,Wednesday,12:52,2,102090,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
45712,no,no,no,1970-12-13,no,no,debit_card,9.2005,66.99,Sunday,23:26,2,407741,no,no,no,no,no,no,no,no,no,no,no,no,6,no,0,41.69
45713,no,yes,no,1959-01-08,no,no,debit_note,5.2007,12.8,Sunday,7:31,1,103950,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
